Event,Counter,HWThread 0,HWThread 1,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63
EDC_MISS_CLEAN STAT,EUBOX5C0,550,0,550,8.5938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_CLEAN STAT,EUBOX6C0,995,0,995,15.5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_CLEAN STAT,EUBOX7C0,577,0,577,9.0156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX0C1,168,0,168,2.6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX1C1,130,0,130,2.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX2C1,160,0,160,2.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX3C1,123,0,123,1.9219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX4C1,181,0,181,2.8281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX5C1,123,0,123,1.9219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX6C1,249,0,249,3.8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDC_MISS_DIRTY STAT,EUBOX7C1,121,0,121,1.8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_READS STAT,MBOX0C0,41458,0,41458,647.7812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_WRITES STAT,MBOX0C1,241,0,241,3.7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_READS STAT,MBOX1C0,41431,0,41431,647.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_WRITES STAT,MBOX1C1,237,0,237,3.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_READS STAT,MBOX2C0,41407,0,41407,646.9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_WRITES STAT,MBOX2C1,202,0,202,3.1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_READS STAT,MBOX4C0,41521,0,41521,648.7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_WRITES STAT,MBOX4C1,273,0,273,4.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_READS STAT,MBOX5C0,41489,0,41489,648.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_WRITES STAT,MBOX5C1,249,0,249,3.8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_READS STAT,MBOX6C0,41480,0,41480,648.1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC_CAS_WRITES STAT,MBOX6C1,232,0,232,3.6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,HWThread 0,HWThread 1,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,
Runtime (RDTSC) [s],0.0947,0.0270,0.0610,0.0747,0.0375,0.0111,0.0460,0.0489,0.1036,0.0812,0.1560,0.0575,0.1595,0.1666,0.0929,0.1264,0.1738,0.0301,0.1279,0.0506,0.1355,0.0330,0.1091,0.1064,0.1023,0.1248,0.0391,0.0732,0.1339,0.1175,0.1231,0.1417,0.1510,0.0829,0.0237,0.1476,0.1614,0.1577,0.0680,0.0254,0.1776,0.1702,0.0983,0.0315,0.0222,0.0205,0.0285,0.0129,0.0557,0.0781,0.0186,0.0361,0.0859,0.1461,0.0170,0.0845,0.0540,0.0345,0.0796,0.0521,0.0149,0.0764,0.0432,0.0646,
Runtime unhalted [s],1.3919,2.8343,0.6513,1.0518,0.5942,1.317648e+10,1.6636,1.4467,2.2778,0.7099,2.4757,1.317648e+10,1.4469,1.1910,1.8120,1.317648e+10,2.9790,1.317648e+10,3.2469,2.2787,2.5398,0.5051,2.7785,2.4768,1.3532,1.4891,1.317648e+10,1.317648e+10,0.8282,0.7452,2.6093,0.9172,2.6367,2.2371,1.317648e+10,0.1887,2.6519,0.9506,0.5490,1.317648e+10,1.6820,2.0961,1.5644,3.7633,0.6944,0.5551,1.0220,1.317648e+10,1.3912,1.8567,0.2867,2.3847,2.0987,2.1301,1.317648e+10,0.4981,0.4503,1.317648e+10,0.5907,1.2015,2.6205,2.0276,1.317648e+10,2.3634,
Clock [MHz],1544.5702,1637.5957,505.0023,576.5337,386.4636,nil,1047.7550,874.3927,1323.9949,351.3316,1091.8798,nil,547.0598,531.6539,918.7715,9.750829e+12,1280.9932,nil,1568.2052,1244.1020,1203.2897,300.6893,1346.3449,1248.5789,709.7991,769.9993,nil,nil,432.7831,321.8899,1088.9625,376.8588,1149.5518,1091.6327,9.136881e+12,78.6570,947.3605,442.0046,347.7110,nil,722.8145,884.5984,844.8074,2132.3047,429.7586,351.4860,647.1945,8.700861e+12,972.3780,1193.8758,205.6115,1424.0262,867.6612,947.2986,8.188760e+12,319.9297,358.1493,nil,310.2861,612.0777,1271.3258,1113.5389,8.943552e+12,1055.1233,
CPI,0.7313,0.8360,4.943269e-11,7.982039e-11,0.4025,1.893460e+10,1.1796,1.1989,4.3054,3.6452,2.8640,3.233232e+10,1.098114e-10,63.9646,2.8297,1.745979e+10,89.4902,1,2.6207,4.3803,1.7651,19.5521,4.5585,5.5439,8.4791,5.0883,2.825443e+10,2.236017e+10,0.6091,0.5783,1.980279e-10,6.960861e-11,4.1333,2.7795,1,1.432301e-11,2.012613e-10,7.214223e-11,4.166477e-11,1,1.4119,1.8040,0.4540,2.2760,1.9712,5.0580,7.756476e-11,8.737694e+10,1.0185,1.0093,0.9910,1.809799e-10,1.9266,2.0818,1.073988e+10,0.2824,3.417160e-11,1,4.482901e-11,9.118446e-11,3.4358,0.7762,1.812061e+10,0.9794,
MCDRAM Memory read bandwidth [MBytes/s],4168.0476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MCDRAM Memory read data volume [GBytes],0.3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MCDRAM Memory writeback bandwidth [MBytes/s],324.1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MCDRAM Memory writeback data volume [GBytes],0.0307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MCDRAM Memory bandwidth [MBytes/s],4492.2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MCDRAM Memory data volume [GBytes],0.4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDR Memory read bandwidth [MBytes/s],168.0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDR Memory read data volume [GBytes],0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDR Memory writeback bandwidth [MBytes/s],0.9686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDR Memory writeback data volume [GBytes],0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDR Memory bandwidth [MBytes/s],169.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDR Memory data volume [GBytes],0.0160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TABLE,Region MMUL_Region,Group 1 Metric STAT,HBM_CACHE,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runtime (RDTSC) [s] STAT,5.2873,0.0111,0.1776,0.0826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runtime unhalted [s] STAT,1.581178e+11,0.1887,13176480000,2.470590e+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock [MHz] STAT,nil,78.6570,9750829000000,6.987638e+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPI STAT,2.355787e+11,1.432301e-11,87376940000,3.680918e+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDRAM Memory read bandwidth [MBytes/s] STAT,4168.0476,0,4168.0476,65.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDRAM Memory read data volume [GBytes] STAT,0.3949,0,0.3949,0.0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDRAM Memory writeback bandwidth [MBytes/s] STAT,324.1999,0,324.1999,5.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDRAM Memory writeback data volume [GBytes] STAT,0.0307,0,0.0307,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDRAM Memory bandwidth [MBytes/s] STAT,4492.2474,0,4492.2474,70.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCDRAM Memory data volume [GBytes] STAT,0.4256,0,0.4256,0.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR Memory read bandwidth [MBytes/s] STAT,168.0467,0,168.0467,2.6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR Memory read data volume [GBytes] STAT,0.0159,0,0.0159,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR Memory writeback bandwidth [MBytes/s] STAT,0.9686,0,0.9686,0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR Memory writeback data volume [GBytes] STAT,0.0001,0,0.0001,1.562500e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR Memory bandwidth [MBytes/s] STAT,169.0154,0,169.0154,2.6409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDR Memory data volume [GBytes] STAT,0.0160,0,0.0160,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
